Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Income_Per_Year,Tenure_Ratio,Education_Income_Ratio,Distance_Per_Income,Years_Per_Promotion,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
32,0,827,1,1,134,4,71,3,1,1,2956,15178,1,13,3,4,0,1,2,3,1,0,0,0,1478.0,0.5,1478.0,0.00033818058843422386,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
20,1,871,6,3,137,4,66,2,1,4,2926,19783,1,18,3,2,0,1,5,3,1,0,1,0,1463.0,0.5,731.5,0.0020498804236419544,0.5,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
34,0,665,6,4,138,1,41,3,2,3,4809,12482,1,14,3,3,0,16,3,3,16,13,2,10,282.88235294117646,0.9411764705882353,961.8,0.0012474012474012475,5.333333333333333,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
37,0,1040,2,2,139,3,100,2,2,4,5163,15850,5,14,3,4,1,17,2,4,1,0,0,0,286.8333333333333,0.05555555555555555,1721.0,0.0003872966692486445,1.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59,0,1420,2,4,140,3,32,2,5,4,18844,21922,9,21,4,4,1,30,3,3,3,2,2,2,607.8709677419355,0.0967741935483871,3768.8,0.0001061289466702043,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
50,0,1115,1,3,141,1,73,3,5,2,18172,9755,3,19,3,1,0,28,1,2,8,3,0,7,626.6206896551724,0.27586206896551724,4543.0,5.502668794365267e-05,8.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
25,1,240,5,3,142,3,46,2,2,3,5744,26959,1,11,3,4,0,6,1,3,6,4,0,3,820.5714285714286,0.8571428571428571,1436.0,0.0008703220191470844,6.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
25,0,1280,7,1,143,4,64,2,1,4,2889,26897,1,11,3,3,2,2,2,3,2,2,2,1,963.0,0.6666666666666666,1444.5,0.002422145328719723,0.6666666666666666,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
22,0,534,15,3,144,2,59,3,1,4,2871,23785,1,15,3,3,0,1,5,3,0,0,0,0,1435.5,0.0,717.75,0.005222841225626741,0.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
51,0,1456,1,4,145,1,30,2,3,1,7484,25796,3,20,4,3,0,23,1,2,13,12,12,8,311.8333333333333,0.5416666666666666,1496.8,0.0001336005344021376,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,1,658,7,3,147,1,66,1,2,3,6074,22887,1,24,4,4,0,9,3,3,9,7,0,6,607.4,0.9,1518.5,0.0011522633744855968,9.0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
54,0,142,26,3,148,4,30,4,4,4,17328,13871,2,12,3,3,0,23,3,3,5,3,4,4,722.0,0.20833333333333334,4332.0,0.0015003750937734434,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
24,0,1127,18,1,150,2,52,3,1,3,2774,13257,0,12,3,3,1,6,2,3,5,3,1,2,396.2857142857143,0.7142857142857143,1387.0,0.006486486486486486,2.5,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
34,0,1031,6,4,151,3,45,2,2,2,4505,15000,6,15,3,3,1,12,3,3,1,0,0,0,346.53846153846155,0.07692307692307693,901.0,0.0013315579227696406,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,0,1189,3,3,152,3,87,3,3,4,7428,14506,2,12,3,1,0,12,3,3,5,3,1,3,571.3846153846154,0.38461538461538464,1857.0,0.00040382285637367073,2.5,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
34,0,1354,5,3,153,3,45,2,3,1,11631,5615,2,12,3,4,0,14,6,3,11,10,5,8,775.4,0.7333333333333333,2907.75,0.00042984869325997247,1.8333333333333333,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
36,0,1467,11,2,154,2,92,3,3,4,9738,22952,0,14,3,3,1,10,6,3,9,7,2,8,885.2727272727273,0.8181818181818182,3246.0,0.0011294794126707054,3.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
36,0,922,3,2,155,1,39,3,1,4,2835,2561,5,22,4,1,1,7,2,3,1,0,0,0,354.375,0.125,945.0,0.0010578279266572638,1.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43,0,394,26,2,158,3,92,3,4,4,16959,19494,1,12,3,4,2,25,3,4,25,12,4,12,652.2692307692307,0.9615384615384616,5653.0,0.0015330188679245284,5.0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
30,0,1312,23,3,159,1,96,1,1,3,2613,22310,1,25,4,3,3,10,2,2,10,7,0,9,237.54545454545453,0.9090909090909091,653.25,0.008798775822494262,10.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
33,0,750,22,2,160,3,95,3,2,2,6146,15480,0,13,3,1,1,8,2,4,7,7,0,7,682.8888888888889,0.7777777777777778,2048.6666666666665,0.003578981617048967,7.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
56,1,441,14,4,161,2,72,3,1,2,4963,4510,9,18,3,1,3,7,2,3,5,4,4,3,620.375,0.625,992.6,0.0028203062046736503,1.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
51,0,684,6,3,162,1,51,3,5,3,19537,6462,7,13,3,3,0,23,5,3,20,18,15,15,814.0416666666666,0.8333333333333334,4884.25,0.0003070938683590951,1.25,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
31,1,249,6,4,163,2,76,1,2,3,6172,20739,4,18,3,2,0,12,3,2,7,7,7,7,474.7692307692308,0.5384615384615384,1234.4,0.000971974728657055,0.875,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
26,0,841,6,3,164,3,46,2,1,2,2368,23300,1,19,3,3,0,5,3,2,5,4,4,3,394.6666666666667,0.8333333333333334,592.0,0.002532714225411566,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
58,1,147,23,4,165,4,94,3,3,4,10312,3465,1,12,3,4,1,40,3,2,40,10,15,6,251.5121951219512,0.975609756097561,2062.4,0.0022301948996412296,2.5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,1,528,22,1,167,4,50,3,1,3,1675,26820,1,19,3,4,0,0,2,2,0,0,0,0,1675.0,0.0,837.5,0.013126491646778043,0.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
22,0,594,2,1,169,3,100,3,1,4,2523,19299,0,14,3,3,1,3,2,3,2,1,2,1,630.75,0.5,1261.5,0.000792393026941363,0.6666666666666666,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
49,0,470,20,4,170,3,96,3,2,1,6567,5549,1,14,3,3,0,16,2,2,15,11,5,11,386.29411764705884,0.8823529411764706,1313.4,0.0030450669914738123,2.5,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
43,0,957,28,3,171,2,72,4,1,3,4739,16090,4,12,3,4,0,18,2,3,3,2,1,2,249.42105263157896,0.15789473684210525,1184.75,0.00590717299578059,1.5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50,0,809,12,3,174,3,77,3,3,4,9208,6645,4,11,3,4,0,16,3,3,2,2,2,1,541.6470588235294,0.11764705882352941,2302.0,0.0013030730806819417,0.6666666666666666,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
31,1,542,20,3,175,2,71,1,2,3,4559,24788,3,11,3,3,1,4,2,3,2,2,2,2,911.8,0.4,1139.75,0.0043859649122807015,0.6666666666666666,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
41,0,802,9,1,176,3,96,3,3,3,8189,21196,3,13,3,3,1,12,2,3,9,7,0,7,629.9230769230769,0.6923076923076923,4094.5,0.001098901098901099,9.0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
26,0,1355,25,1,177,3,61,3,1,3,2942,8916,1,23,4,4,1,8,3,3,8,7,5,7,326.8888888888889,0.8888888888888888,1471.0,0.008494733265375467,1.3333333333333333,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36,0,216,6,2,178,2,84,3,2,2,4941,2819,6,20,4,4,2,7,0,3,3,2,0,1,617.625,0.375,1647.0,0.0012140833670578712,3.0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
51,1,1150,8,4,179,1,53,1,3,4,10650,25150,2,15,3,4,0,18,2,3,4,2,0,3,560.5263157894736,0.21052631578947367,2130.0,0.0007511031827997371,4.0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
39,0,1329,4,4,182,4,47,2,2,3,5902,14590,4,14,3,3,1,17,1,4,15,11,5,9,327.8888888888889,0.8333333333333334,1180.4,0.000677621548365238,2.5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
25,0,959,28,3,183,1,41,2,2,3,8639,24835,2,18,3,4,0,6,3,3,2,2,2,2,1234.142857142857,0.2857142857142857,2159.75,0.0032407407407407406,0.6666666666666666,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
30,0,1240,9,3,184,3,48,3,2,4,6347,13982,0,19,3,4,0,12,2,1,11,9,4,7,488.2307692307692,0.8461538461538461,1586.75,0.0014177693761814746,2.2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
32,1,1033,9,3,190,1,41,3,1,1,4200,10224,7,22,4,1,0,10,2,4,5,4,0,4,381.8181818181818,0.45454545454545453,1050.0,0.0021423470602237563,5.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
45,0,1316,29,3,192,3,83,3,1,4,3452,9752,5,13,3,2,0,9,2,2,6,5,0,3,345.2,0.6,863.0,0.008398494063133507,6.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
38,0,364,3,5,193,4,32,3,2,3,4317,2302,3,20,4,2,0,19,2,3,3,2,2,2,215.85,0.15,719.5,0.0006947660954145438,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
30,0,438,18,3,194,1,75,3,1,3,2632,23910,1,14,3,3,0,5,4,2,5,4,0,4,438.6666666666667,0.8333333333333334,658.0,0.006836308393467528,5.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32,0,689,9,2,195,4,35,1,2,4,4668,22812,0,17,3,4,3,9,2,4,8,7,0,7,466.8,0.8,1556.0,0.001927607624759049,8.0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
30,0,201,5,3,197,4,84,3,1,1,3204,10415,5,14,3,4,1,8,3,3,3,2,2,2,356.0,0.3333333333333333,801.0,0.0015600624024961,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
30,0,1427,2,1,198,2,35,2,1,4,2720,11162,0,13,3,4,0,6,3,3,5,3,1,2,388.57142857142856,0.7142857142857143,1360.0,0.000735023888276369,2.5,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
41,0,857,10,3,199,4,91,2,4,1,17181,12888,4,13,3,2,1,21,2,2,7,6,7,7,780.9545454545455,0.3181818181818182,4295.25,0.0005820044232336166,0.875,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
41,0,933,9,4,200,3,94,3,1,1,2238,6961,2,21,4,4,1,7,2,3,5,0,1,4,279.75,0.625,447.6,0.00401965163019205,2.5,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
19,0,1181,3,1,201,2,79,3,1,2,1483,16102,1,14,3,4,0,1,3,3,1,0,0,0,741.5,0.5,741.5,0.0020215633423180594,1.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
40,0,1395,26,3,202,2,54,3,2,2,5605,8504,1,11,3,1,1,20,2,3,20,7,2,13,266.9047619047619,0.9523809523809523,1401.25,0.00463788797716732,6.666666666666667,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35,0,662,1,5,204,3,94,3,3,2,7295,11439,1,13,3,1,2,10,3,3,10,8,0,6,663.1818181818181,0.9090909090909091,1215.8333333333333,0.00013706140350877192,10.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
53,0,1436,6,2,205,2,34,3,2,3,2306,16047,2,20,4,4,1,13,3,1,7,7,4,5,164.71428571428572,0.5,768.6666666666666,0.002600780234070221,1.4,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
45,0,194,9,3,206,2,60,3,2,2,2348,10901,8,18,3,3,1,20,2,1,17,9,0,15,111.80952380952381,0.8095238095238095,587.0,0.0038314176245210726,17.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
32,0,967,8,3,207,2,43,3,3,4,8998,15589,1,14,3,4,0,9,2,3,9,8,3,7,899.8,0.9,2249.5,0.0008889876652961441,2.25,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
29,0,1496,1,1,208,4,41,3,2,3,4319,26283,1,13,3,1,1,10,1,3,10,7,0,9,392.6363636363636,0.9090909090909091,2159.5,0.0002314814814814815,10.0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
51,0,1169,7,4,211,2,34,2,2,3,6132,13983,2,17,3,3,0,10,2,3,1,0,0,0,557.4545454545455,0.09090909090909091,1226.4,0.0011413663786075331,1.0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
58,0,1145,9,3,214,2,75,2,1,2,3346,11873,4,20,4,2,1,9,3,2,1,0,0,0,334.6,0.1,836.5,0.00268897520167314,1.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
40,0,630,4,4,215,3,67,2,3,4,10855,8552,7,11,3,1,1,15,2,2,12,11,2,11,678.4375,0.75,2171.0,0.00036845983787767134,4.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
34,0,303,2,4,216,3,75,3,1,3,2231,11314,6,18,3,4,1,6,3,3,4,3,1,2,318.7142857142857,0.5714285714285714,446.2,0.0008960573476702509,2.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
22,0,1256,19,1,217,3,80,3,1,4,2323,11992,1,24,4,1,2,2,6,3,2,2,2,2,774.3333333333334,0.6666666666666666,1161.5,0.008175559380378658,0.6666666666666666,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
27,0,691,9,3,218,4,57,3,1,2,2024,5970,6,18,3,4,1,6,1,1,2,2,2,2,289.14285714285717,0.2857142857142857,506.0,0.0044444444444444444,0.6666666666666666,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
28,0,440,21,3,221,3,42,3,1,4,2713,6672,1,11,3,3,1,5,2,1,5,2,0,2,452.1666666666667,0.8333333333333334,678.25,0.007737656595431098,5.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
57,0,334,24,2,223,3,83,4,3,4,9439,23402,3,16,3,2,1,12,2,1,5,3,1,4,726.0769230769231,0.38461538461538464,3146.3333333333335,0.002542372881355932,2.5,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27,0,1450,3,3,224,3,79,2,1,3,2566,25326,1,15,3,4,1,1,2,2,1,1,0,1,1283.0,0.5,641.5,0.001168679392286716,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
50,0,1452,11,3,226,3,53,3,5,2,19926,17053,3,15,3,2,0,21,5,3,5,4,4,4,905.7272727272727,0.22727272727272727,4981.5,0.0005520148542178953,1.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
41,0,465,14,3,227,1,56,3,1,3,2451,4609,4,12,3,1,1,13,2,3,9,8,1,8,175.07142857142858,0.6428571428571429,612.75,0.005709624796084829,4.5,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
30,0,1339,5,3,228,2,41,3,3,4,9419,8053,2,12,3,3,1,12,2,3,10,9,7,4,724.5384615384615,0.7692307692307693,2354.75,0.0005307855626326964,1.25,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
38,0,702,1,4,230,1,59,2,2,4,8686,12930,4,22,4,3,0,12,2,4,8,3,0,7,668.1538461538462,0.6153846153846154,1737.2,0.00011511453896627144,8.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32,0,120,6,5,231,3,43,3,1,3,3038,12430,3,20,4,1,0,8,2,3,5,4,1,4,337.55555555555554,0.5555555555555556,506.3333333333333,0.0019743336623889436,2.5,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
27,0,1157,17,3,233,3,51,3,1,2,3058,13364,0,16,3,4,1,6,3,2,5,2,1,1,436.85714285714283,0.7142857142857143,764.5,0.005557371690094802,2.5,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
19,1,602,1,1,235,3,100,1,1,1,2325,20989,0,21,4,1,0,1,5,4,0,0,0,0,1162.5,0.0,1162.5,0.0004299226139294927,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
36,0,1480,3,2,238,4,30,3,1,2,2088,15062,4,12,3,3,0,13,3,2,8,7,7,2,149.14285714285714,0.5714285714285714,696.0,0.0014360938247965534,1.0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
30,0,111,9,3,239,3,66,3,2,1,3072,11012,1,11,3,3,2,12,4,3,12,9,6,10,236.30769230769232,0.9230769230769231,768.0,0.00292873413602343,1.7142857142857142,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
45,0,1268,4,2,240,3,30,3,2,1,5006,6319,4,11,3,1,1,9,3,4,5,4,0,3,500.6,0.5,1668.6666666666667,0.000798881565807869,5.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
56,0,713,8,3,241,3,67,3,1,1,4257,13939,4,18,3,3,1,19,3,3,2,2,2,2,212.85,0.1,1064.25,0.0018788163457022077,0.6666666666666666,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,0,134,2,3,242,3,90,3,1,4,2500,10515,0,14,3,1,0,4,2,4,3,1,0,2,500.0,0.6,625.0,0.0007996801279488205,3.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
19,1,303,2,3,243,2,47,2,1,4,1102,9241,1,22,4,3,0,1,3,2,1,0,1,0,551.0,0.5,275.5,0.001813236627379873,0.5,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
46,0,526,1,2,244,2,92,3,3,1,10453,2137,1,25,4,3,3,24,2,3,24,13,15,7,418.12,0.96,3484.3333333333335,9.565716472163765e-05,1.5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38,0,1380,9,2,245,3,75,3,1,4,2288,6319,1,12,3,3,0,2,3,3,2,2,2,1,762.6666666666666,0.6666666666666666,762.6666666666666,0.003931847968545216,0.6666666666666666,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
31,0,140,12,1,246,3,95,3,1,4,3929,6984,8,23,4,3,1,7,0,3,4,2,0,2,491.125,0.5,1964.5,0.0030534351145038168,4.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
34,0,629,27,2,247,4,95,3,1,2,2311,5711,2,15,3,4,0,9,3,3,3,2,1,2,231.1,0.3,770.3333333333334,0.011678200692041523,1.5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41,1,1356,20,2,248,2,70,3,1,2,3140,21728,1,22,4,4,0,4,5,2,4,3,0,2,628.0,0.8,1046.6666666666667,0.006367398917542184,4.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
50,0,328,1,3,249,3,86,2,1,3,3690,3425,2,15,3,4,1,5,2,2,3,2,0,2,615.0,0.5,922.5,0.000270929287455974,3.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
53,0,1084,13,2,250,4,57,4,2,1,4450,26250,1,11,3,3,2,5,3,3,4,2,1,3,741.6666666666666,0.6666666666666666,1483.3333333333333,0.0029206919793304874,2.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33,0,931,14,3,252,4,72,3,1,2,2756,4673,1,13,3,4,1,8,5,3,8,7,1,6,306.22222222222223,0.8888888888888888,689.0,0.005077983315197679,4.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40,0,989,4,1,253,4,46,3,5,3,19033,6499,1,14,3,2,1,21,2,3,20,8,9,9,865.1363636363636,0.9090909090909091,9516.5,0.00021015025743406537,2.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
55,0,692,14,4,254,3,61,4,5,2,18722,13339,8,11,3,4,0,36,3,3,24,15,2,15,506.0,0.6486486486486487,3744.4,0.0007477434171874166,8.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
34,0,1069,2,1,256,4,45,2,2,3,9547,14074,1,17,3,3,0,10,2,2,10,9,1,9,867.9090909090909,0.9090909090909091,4773.5,0.00020946795140343527,5.0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
51,0,313,3,3,258,4,98,3,4,2,13734,7192,3,18,3,3,0,21,6,3,7,7,1,0,624.2727272727273,0.3181818181818182,3433.5,0.0002184200946487077,3.5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52,0,699,1,4,259,3,65,2,5,3,19999,5678,0,14,3,1,1,34,5,3,33,18,11,9,571.4,0.9428571428571428,3999.8,5e-05,2.75,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
27,0,894,9,3,260,4,99,3,1,2,2279,11781,1,16,3,4,0,7,2,2,7,7,0,3,284.875,0.875,569.75,0.003947368421052632,7.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35,1,556,23,2,261,2,50,2,2,3,5916,15497,3,13,3,1,0,8,1,3,1,0,0,1,657.3333333333334,0.1111111111111111,1972.0,0.0038871049518336997,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
43,0,1344,7,3,262,4,37,4,1,4,2089,5228,4,14,3,4,3,7,3,4,5,4,2,2,261.125,0.625,522.25,0.0033492822966507177,1.6666666666666667,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
45,0,1195,2,2,264,1,65,2,4,4,16792,20462,9,23,4,4,1,22,1,3,20,8,11,8,730.0869565217391,0.8695652173913043,5597.333333333333,0.0001190972428988269,1.6666666666666667,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
37,0,290,21,3,267,2,65,4,1,1,3564,22977,1,12,3,1,1,8,3,2,8,7,1,7,396.0,0.8888888888888888,891.0,0.005890603085553997,4.0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
35,0,138,2,3,269,2,37,3,2,2,4425,15986,5,11,3,4,0,10,5,3,6,2,1,2,402.27272727272725,0.5454545454545454,1106.25,0.00045187528242205153,3.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
42,0,926,21,2,270,3,36,3,2,3,5265,16439,2,16,3,2,1,11,5,3,5,3,0,2,438.75,0.4166666666666667,1755.0,0.0039878465628560575,5.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38,0,1261,2,4,271,4,88,3,2,3,6553,7259,9,14,3,2,0,14,3,3,1,0,0,0,436.8666666666667,0.06666666666666667,1310.6,0.0003051571559353067,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
38,0,1084,29,3,273,4,54,3,2,4,6261,4185,3,18,3,1,1,9,3,1,7,7,1,7,626.1,0.7,1565.25,0.004631108272117534,3.5,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
27,0,472,1,1,274,3,60,2,2,1,4298,9679,5,19,3,3,1,6,1,3,2,2,2,0,614.0,0.2857142857142857,2149.0,0.00023261223540358222,0.6666666666666666,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
49,0,1002,18,4,275,4,92,3,2,4,6804,23793,1,15,3,1,2,7,0,3,7,7,1,7,850.5,0.875,1360.8,0.002645113886847906,3.5,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
34,0,878,10,4,277,4,43,3,1,3,3815,5972,1,17,3,4,1,5,4,4,5,3,2,0,635.8333333333334,0.8333333333333334,763.0,0.002620545073375262,1.6666666666666667,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
40,0,905,19,2,281,3,99,3,2,4,2741,16523,8,15,3,3,1,15,2,4,7,2,3,7,171.3125,0.4375,913.6666666666666,0.006929248723559446,1.75,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1
38,1,1180,29,1,282,2,70,3,2,1,6673,11354,7,19,3,2,0,17,2,3,1,0,0,0,370.72222222222223,0.05555555555555555,3336.5,0.004345220257716512,1.0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
29,1,121,27,3,283,2,35,3,3,4,7639,24525,1,22,4,4,3,10,3,2,10,4,1,9,694.4545454545455,0.9090909090909091,1909.75,0.0035340314136125656,5.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
